id2,y,x,w
233,37.9804,0.5803,0.5414
234,42.5447,-1.6894,0.5285
234,39.2809,-0.3069,0.5285
234,42.2072,-2.0067,0.5285
234,42.0411,-1.6323,0.5285
234,42.1818,-1.1748,0.5285
234,39.6046,-1.0952,0.5285
234,37.5371,1.3759,0.5285
234,39.9573,0.2038,0.5285
234,41.6009,-1.3581,0.5285
234,45.6195,-3.0170,0.5285
235,50.7096,0.0708,-0.0005
235,43.1808,-2.2873,-0.0005
235,44.8044,-2.4975,-0.0005
235,49.8727,-0.1967,-0.0005
235,45.6372,-1.3656,-0.0005
235,47.9518,-1.0510,-0.0005
235,44.7082,-1.7457,-0.0005
235,44.3040,-1.6752,-0.0005
235,44.8332,-1.9893,-0.0005
235,50.5186,-0.0788,-0.0005
236,43.0272,1.7057,-1.7037
236,37.8223,0.0187,-1.7037
236,33.1637,-1.2752,-1.7037
236,41.0897,1.2791,-1.7037
236,38.8147,0.9033,-1.7037
236,38.7412,0.7210,-1.7037
236,38.7295,0.8629,-1.7037
236,41.5481,1.2473,-1.7037
236,39.8941,1.2148,-1.7037
236,41.0905,1.9619,-1.7037
237,48.0027,-2.7066,0.0998
237,55.8658,0.6204,0.0998
237,54.5789,0.4899,0.0998
237,53.3511,-0.5256,0.0998
237,55.7411,0.8111,0.0998
237,56.1099,0.6418,0.0998
237,50.9041,-0.7184,0.0998
237,51.0518,-1.8396,0.0998
237,52.8904,-0.8467,0.0998
237,54.8469,-0.2477,0.0998
238,48.9505,1.6220,-0.8389
238,49.2082,0.4623,-0.8389
238,45.0783,0.3962,-0.8389
238,50.1459,1.1887,-0.8389
238,49.1602,1.7051,-0.8389
238,47.8387,1.2784,-0.8389
238,47.0463,0.6599,-0.8389
238,51.2385,1.6305,-0.8389
238,52.0459,2.7876,-0.8389
238,50.5536,1.4285,-0.8389
239,43.7650,-0.1494,0.3780
239,47.3187,0.5690,0.3780
239,52.5584,2.6606,0.3780
239,46.9032,0.9047,0.3780
239,49.9349,1.4053,0.3780
239,48.3340,1.4566,0.3780
239,42.2957,-0.6344,0.3780
239,46.2627,1.0211,0.3780
239,44.8480,0.9050,0.3780
239,47.5124,1.3442,0.3780
240,49.7298,-0.5387,0.3577
240,50.4352,-0.7173,0.3577
240,48.0398,-0.0660,0.3577
240,48.1754,-2.2856,0.3577
240,52.5592,1.0202,0.3577
240,47.7948,-2.7453,0.3577
240,46.7617,-1.6175,0.3577
240,47.0962,-1.2109,0.3577
240,50.1657,-1.3968,0.3577
240,48.6284,-1.1021,0.3577
241,29.8614,1.8094,-0.1630
241,32.0872,-0.3253,-0.1630
241,35.1455,-0.2512,-0.1630
241,31.3272,-0.7601,-0.1630
241,30.2338,-0.8660,-0.1630
241,31.4829,0.4771,-0.1630
241,32.8106,-0.6717,-0.1630
241,33.3305,-0.8429,-0.1630
241,33.4019,-0.0775,-0.1630
241,30.6319,-0.2826,-0.1630
242,59.8465,0.5050,0.9577
242,56.5095,-0.0008,0.9577
242,51.6009,-0.9684,0.9577
242,63.5607,1.9109,0.9577
242,46.0049,-2.3504,0.9577
242,60.9841,1.1486,0.9577
242,56.0035,0.4976,0.9577
242,53.3528,-0.1793,0.9577
242,64.8668,1.4481,0.9577
242,58.4140,0.5827,0.9577
243,44.5137,1.5827,-0.0227
243,40.0598,-0.2216,-0.0227
243,41.3402,-0.0067,-0.0227
243,38.4017,-0.9454,-0.0227
243,44.4532,1.0233,-0.0227
243,45.0115,1.2459,-0.0227
243,39.6346,-0.6487,-0.0227
243,42.8874,1.3053,-0.0227
243,40.1981,0.0932,-0.0227
243,41.8788,0.1510,-0.0227
244,51.1968,1.2783,-1.3067
244,52.0188,1.4176,-1.3067
244,48.7180,0.9012,-1.3067
244,48.9507,0.5859,-1.3067
244,56.3932,1.9730,-1.3067
244,43.3048,0.1414,-1.3067
244,46.2156,0.7612,-1.3067
244,54.6570,1.7888,-1.3067
244,47.3532,0.9054,-1.3067
244,46.9872,0.4179,-1.3067
245,50.4395,2.3514,0.2818
245,42.6801,-0.2801,0.2818
245,48.8443,1.0851,0.2818
245,50.8210,2.5312,0.2818
245,49.4636,1.4777,0.2818
245,47.5777,0.6572,0.2818
245,48.8723,1.0728,0.2818
245,48.6650,1.8198,0.2818
245,41.4707,-0.3545,0.2818
245,46.1025,0.6322,0.2818
246,43.5642,-0.8823,-0.5998
246,45.9948,-1.8208,-0.5998
246,44.6317,-3.2294,-0.5998
246,44.9118,-1.1565,-0.5998
246,44.6950,-0.5761,-0.5998
246,44.3280,1.1246,-0.5998
246,45.4078,-0.4076,-0.5998
246,45.2415,0.5464,-0.5998
246,44.2225,-0.6062,-0.5998
246,45.7629,-1.2545,-0.5998
247,46.4422,2.0150,0.6252
247,46.8912,3.5146,0.6252
247,43.9508,1.6060,0.6252
247,45.9603,2.7148,0.6252
247,42.9155,1.0344,0.6252
247,43.0348,1.2725,0.6252
247,41.6115,-0.2153,0.6252
247,45.8591,1.5211,0.6252
247,44.9081,1.6157,0.6252
247,42.4592,0.6830,0.6252
248,53.2956,0.6347,0.6575
248,48.1086,-0.1234,0.6575
248,57.5855,1.9645,0.6575
248,52.8291,0.8400,0.6575
248,56.8920,1.9997,0.6575
248,54.4502,1.4882,0.6575
248,62.0860,2.5466,0.6575
248,54.3529,0.9693,0.6575
248,62.4532,2.5811,0.6575
248,55.8551,1.7175,0.6575
249,46.5134,0.1291,-0.3489
249,48.0590,1.1064,-0.3489
249,49.0405,1.4513,-0.3489
249,53.5808,2.6735,-0.3489
249,51.0021,0.9879,-0.3489
249,45.9564,-0.3322,-0.3489
249,45.5364,-0.6502,-0.3489
249,44.2848,-0.4059,-0.3489
249,50.3901,1.9187,-0.3489
249,48.6381,1.0728,-0.3489
250,34.0719,-0.4518,-0.9590
250,28.8676,-1.5162,-0.9590
250,36.9921,0.2560,-0.9590
250,39.0672,0.7749,-0.9590
250,37.5191,0.0499,-0.9590
250,26.4477,-2.6302,-0.9590
250,34.2585,-0.6794,-0.9590
250,41.2500,1.0666,-0.9590
250,40.0010,0.8106,-0.9590
250,34.2084,-0.4856,-0.9590
251,39.6920,1.0493,1.1303
251,41.5861,0.8462,1.1303
251,36.4907,-0.4462,1.1303
251,37.9991,0.6004,1.1303
251,39.0616,0.3506,1.1303
251,37.4741,0.2492,1.1303
251,42.5102,2.2295,1.1303
251,38.1070,-0.7547,1.1303
251,38.3342,-0.2057,1.1303
251,41.1003,1.9946,1.1303
252,60.8933,1.1581,1.2014
252,68.2793,3.0971,1.2014
252,67.9285,2.2012,1.2014
252,66.7926,2.2583,1.2014
252,70.7229,3.5859,1.2014
252,65.6386,2.4854,1.2014
252,76.3196,4.7887,1.2014
252,66.8784,2.4460,1.2014
252,71.8463,3.5839,1.2014
252,75.3796,4.5856,1.2014
253,46.3766,-0.0783,-0.8568
253,43.3864,-0.5836,-0.8568
253,50.3075,0.4023,-0.8568
253,45.2854,-0.3424,-0.8568
253,41.7394,-0.9162,-0.8568
253,47.6582,0.1795,-0.8568
253,49.0157,0.2530,-0.8568
253,42.7226,-0.6751,-0.8568
253,54.5533,0.9897,-0.8568
253,48.7212,0.0951,-0.8568
254,48.5811,1.3722,-0.2638
254,51.3877,1.9011,-0.2638
254,51.4190,3.1914,-0.2638
254,49.1097,2.3167,-0.2638
254,50.1188,2.0785,-0.2638
254,47.1082,1.6706,-0.2638
254,51.1775,2.6249,-0.2638
254,52.5011,2.1098,-0.2638
254,49.0505,2.4093,-0.2638
254,46.4192,-0.0236,-0.2638
255,41.5319,-1.9405,0.9046
255,50.4509,-0.5799,0.9046
255,45.1688,-1.8850,0.9046
255,44.6966,-1.6849,0.9046
255,34.8601,-4.3207,0.9046
255,43.7229,-1.5639,0.9046
255,42.1171,-2.0498,0.9046
255,41.9572,-2.2497,0.9046
255,42.2927,-2.4376,0.9046
255,42.9292,-1.6384,0.9046
256,70.7100,4.4767,0.2757
256,46.1339,1.1463,0.2757
256,47.9430,1.3156,0.2757
256,40.9818,0.5703,0.2757
256,43.6259,0.5682,0.2757
256,37.3489,-0.2456,0.2757
256,55.3972,2.2480,0.2757
256,45.1207,1.0116,0.2757
256,48.5025,1.4045,0.2757
256,54.6623,2.0770,0.2757
257,46.4768,-0.4604,0.8461
257,53.0403,2.4780,0.8461
257,46.6660,-0.3310,0.8461
257,48.4632,0.6396,0.8461
257,48.3171,0.4189,0.8461
257,45.9668,0.1635,0.8461
257,45.7298,-0.6649,0.8461
257,46.6195,-0.2503,0.8461
257,49.8742,1.1666,0.8461
257,49.1735,0.8584,0.8461
258,44.8305,-0.2136,-0.8307
258,48.2501,1.9326,-0.8307
258,46.1240,0.5381,-0.8307
258,45.9074,0.1793,-0.8307
258,45.4793,0.4166,-0.8307
258,43.2188,-1.1088,-0.8307
258,47.0694,0.6381,-0.8307
258,42.1426,0.2790,-0.8307
258,43.8476,0.4292,-0.8307
258,46.9463,1.1124,-0.8307
259,46.1257,-0.3646,-0.6349
259,50.9121,1.0513,-0.6349
259,50.1088,0.9938,-0.6349
259,49.6451,0.7030,-0.6349
259,54.7553,1.6716,-0.6349
259,44.5583,0.1951,-0.6349
259,66.3242,3.3219,-0.6349
259,56.8005,1.6863,-0.6349
259,54.0799,1.6783,-0.6349
259,45.2435,-0.0319,-0.6349
260,48.4897,-1.2959,-1.2175
260,46.3843,-1.9190,-1.2175
260,50.5179,-0.2405,-1.2175
260,47.6511,-2.4977,-1.2175
260,49.4665,-0.5805,-1.2175
260,49.5467,-1.9294,-1.2175
260,49.3605,-1.5565,-1.2175
260,44.5781,-3.7380,-1.2175
260,51.6179,-0.1930,-1.2175
260,48.2310,-1.1895,-1.2175
261,51.7775,0.2315,-1.6623
261,52.0740,0.0186,-1.6623
261,51.3785,0.1564,-1.6623
261,38.3250,-1.9117,-1.6623
261,48.5603,-0.7742,-1.6623
261,47.9183,-0.5592,-1.6623
261,47.5362,-0.3344,-1.6623
261,43.7123,-1.0032,-1.6623
261,45.0691,-1.1593,-1.6623
261,51.8958,0.4813,-1.6623
262,41.0121,-1.8493,-1.3336
262,44.1686,-1.6006,-1.3336
262,63.2554,0.7019,-1.3336
262,56.0723,-0.1651,-1.3336
262,69.4789,1.3865,-1.3336
262,49.5988,-0.9074,-1.3336
262,62.9971,0.4575,-1.3336
262,54.4238,-0.4386,-1.3336
262,77.9501,2.3648,-1.3336
262,87.0551,3.0974,-1.3336
263,54.4575,0.8484,-0.2486
263,59.2077,1.7910,-0.2486
263,61.8403,2.1014,-0.2486
263,50.2592,0.3669,-0.2486
263,58.6782,1.7442,-0.2486
263,51.7725,0.3349,-0.2486
263,56.0829,1.2965,-0.2486
263,57.4416,1.2635,-0.2486
263,59.0611,1.5107,-0.2486
263,45.3349,-0.6335,-0.2486
264,29.8326,-0.7211,0.1190
264,32.0351,-0.2091,0.1190
264,24.3014,-3.4874,0.1190
264,30.6695,-0.6990,0.1190
264,27.7354,-1.1499,0.1190
264,32.1945,-1.0422,0.1190
264,29.5078,-1.7458,0.1190
264,26.1851,-2.1282,0.1190
264,35.2567,-0.4008,0.1190
264,31.4997,-0.9709,0.1190
265,46.8489,0.6579,0.3542
265,47.0555,1.0547,0.3542
265,39.4243,-1.1121,0.3542
265,50.4166,1.2471,0.3542
265,42.8566,-0.4948,0.3542
265,54.1347,2.2269,0.3542
265,48.5059,1.5393,0.3542
265,41.3707,-0.7017,0.3542
265,40.8682,-0.8122,0.3542
265,47.7694,1.0484,0.3542
266,36.9887,-0.0066,-1.0000
266,39.2515,1.4865,-1.0000
266,41.2509,2.0075,-1.0000
266,43.5637,2.5403,-1.0000
266,37.3153,1.1438,-1.0000
266,40.0755,1.0812,-1.0000
266,38.9243,-0.3483,-1.0000
266,42.7091,1.4714,-1.0000
266,39.5326,1.6044,-1.0000
266,38.5714,0.4733,-1.0000
267,52.8460,0.2569,-0.2557
267,52.0299,0.3721,-0.2557
267,53.8048,0.8039,-0.2557
267,54.1133,0.5884,-0.2557
267,50.9107,-0.6887,-0.2557
267,53.1051,0.3901,-0.2557
267,53.7332,1.1994,-0.2557
267,52.9301,1.1267,-0.2557
267,52.7042,1.3469,-0.2557
267,54.3915,0.8290,-0.2557
268,43.3623,0.4566,2.6688
268,46.5106,1.1581,2.6688
268,45.4497,0.3955,2.6688
268,46.2034,1.1326,2.6688
268,46.2000,0.9859,2.6688
268,52.1844,2.6869,2.6688
268,48.6536,1.4982,2.6688
268,50.1189,1.7499,2.6688
268,51.9512,3.0027,2.6688
268,46.1780,0.7097,2.6688
269,45.6462,0.7705,1.3958
269,44.3203,0.1461,1.3958
269,46.1272,0.6091,1.3958
269,46.5846,0.2767,1.3958
269,48.4068,2.4190,1.3958
269,49.9024,3.5180,1.3958
269,53.3778,3.2293,1.3958
269,51.8053,2.9414,1.3958
269,46.6681,1.0666,1.3958
269,47.7468,1.2811,1.3958
270,41.7445,-1.2236,-0.8238
270,46.6105,0.0599,-0.8238
270,50.4582,0.9146,-0.8238
270,44.2512,-0.2021,-0.8238
270,42.4092,-1.9771,-0.8238
270,46.4541,0.0419,-0.8238
270,42.6427,-1.1048,-0.8238
270,39.4661,-2.3591,-0.8238
270,52.3968,1.4651,-0.8238
270,46.5935,-0.4066,-0.8238
271,37.7065,-1.4706,-3.0537
271,36.8558,-1.9206,-3.0537
271,30.5261,-2.6496,-3.0537
271,29.8683,-2.9058,-3.0537
271,34.4781,-1.6971,-3.0537
271,42.1939,0.2058,-3.0537
271,34.2048,-1.9719,-3.0537
271,36.6961,-1.6048,-3.0537
271,35.8483,-1.4693,-3.0537
271,42.0293,-0.3554,-3.0537
272,44.3885,0.4490,-0.3836
272,46.3380,0.6683,-0.3836
272,44.0378,0.2662,-0.3836
272,43.1924,0.0832,-0.3836
272,53.3612,1.5227,-0.3836
272,45.6631,0.5410,-0.3836
272,49.1551,1.2023,-0.3836
272,32.0960,-0.9735,-0.3836
272,55.2744,1.8185,-0.3836
272,45.9000,0.3419,-0.3836
273,35.6163,-1.1146,0.3664
273,47.5260,0.2157,0.3664
273,32.7664,-1.9654,0.3664
273,55.0669,1.4482,0.3664
273,54.5253,1.1923,0.3664
273,51.7968,0.7218,0.3664
273,44.4791,-0.1756,0.3664
273,40.4749,-0.5892,0.3664
273,44.8496,-0.2364,0.3664
273,33.5670,-1.8937,0.3664
274,56.6559,-0.3291,0.1436
274,58.0350,-0.2966,0.1436
274,55.4686,0.2696,0.1436
274,54.3434,-0.2586,0.1436
274,56.7370,1.0739,0.1436
274,55.9636,0.1064,0.1436
274,55.8332,-0.5901,0.1436
274,58.1044,0.4985,0.1436
274,55.9081,-0.6135,0.1436
274,56.7958,0.4658,0.1436
275,52.1665,1.5560,-0.2572
275,54.3688,1.4546,-0.2572
275,60.1727,2.9161,-0.2572
275,54.4307,1.9692,-0.2572
275,51.5514,1.2323,-0.2572
275,47.7526,0.2940,-0.2572
275,65.3739,4.0783,-0.2572
275,47.3923,0.0713,-0.2572
275,49.6061,0.6459,-0.2572
275,46.2244,0.1205,-0.2572
276,54.2534,0.7213,0.2792
276,50.3052,0.4558,0.2792
276,51.0480,0.3129,0.2792
276,18.5315,-2.4668,0.2792
276,49.7657,0.2659,0.2792
276,39.6142,-0.7050,0.2792
276,59.7535,0.9842,0.2792
276,35.3061,-1.1203,0.2792
276,52.9367,0.2817,0.2792
276,42.3009,-0.4953,0.2792
277,48.5435,-0.6023,-1.7067
277,58.6271,1.2526,-1.7067
277,49.9557,-0.0278,-1.7067
277,66.3588,2.3163,-1.7067
277,52.5825,0.3449,-1.7067
277,56.2501,1.0172,-1.7067
277,58.3032,1.2503,-1.7067
277,49.9712,-0.1658,-1.7067
277,62.1223,2.0645,-1.7067
277,58.6384,1.5868,-1.7067
278,38.4731,0.3073,0.3246
278,52.2933,1.7391,0.3246
278,35.3261,-0.0877,0.3246
278,53.3715,2.0552,0.3246
278,40.2043,0.1602,0.3246
278,44.3986,1.0424,0.3246
278,56.2391,1.9929,0.3246
278,51.9546,1.7273,0.3246
278,38.0294,0.1708,0.3246
278,51.4633,1.8290,0.3246
279,28.8623,-0.6882,-0.0104
279,28.7048,-0.8915,-0.0104
279,29.7044,-0.9268,-0.0104
279,35.2215,2.2841,-0.0104
279,29.5898,-0.6047,-0.0104
279,33.7098,1.7897,-0.0104
279,31.1982,0.8839,-0.0104
279,36.7821,2.2378,-0.0104
279,31.0124,-0.6955,-0.0104
279,30.4997,1.1541,-0.0104
280,42.7797,0.2441,0.7044
280,44.8594,0.4049,0.7044
280,45.7906,0.8419,0.7044
280,48.3013,1.2530,0.7044
280,46.2044,0.7791,0.7044
280,39.5595,-0.3311,0.7044
280,47.7974,1.1182,0.7044
280,43.8223,0.5815,0.7044
280,35.2045,-0.9511,0.7044
280,36.7428,-0.5969,0.7044
281,35.4833,-0.4533,0.1274
281,30.8734,-2.1343,0.1274
281,30.8024,-1.8387,0.1274
281,32.9637,-1.1150,0.1274
281,30.2135,-1.7917,0.1274
281,35.3449,-0.1960,0.1274
281,25.7924,-2.4928,0.1274
281,31.8662,-2.0814,0.1274
281,33.9703,-0.8840,0.1274
281,26.5589,-2.8982,0.1274
282,51.5986,0.9301,-0.5491
282,54.0056,1.2216,-0.5491
282,40.2686,-0.4387,-0.5491
282,53.8454,1.2225,-0.5491
282,34.9088,-1.2071,-0.5491
282,42.8648,-0.3578,-0.5491
282,43.1296,0.1352,-0.5491
282,27.5233,-2.2464,-0.5491
282,37.5328,-0.7533,-0.5491
282,43.4704,-0.3333,-0.5491
283,48.9398,0.1014,-0.2708
283,50.0236,0.4362,-0.2708
283,60.7693,1.8090,-0.2708
283,53.8359,0.7979,-0.2708
283,42.4894,-1.0417,-0.2708
283,57.1525,1.4408,-0.2708
283,48.0218,-0.1223,-0.2708
283,51.9466,0.7353,-0.2708
283,32.7163,-2.4947,-0.2708
283,57.0456,1.1629,-0.2708
284,34.3803,-3.0288,-1.5591
284,38.0571,-2.6677,-1.5591
284,43.8076,-1.4404,-1.5591
284,42.1718,-2.3414,-1.5591
284,39.4160,-2.4677,-1.5591
284,39.7533,-2.0913,-1.5591
284,43.3990,-1.4054,-1.5591
284,44.7596,-1.9948,-1.5591
284,44.4549,-1.6566,-1.5591
284,44.6964,-1.3625,-1.5591
285,55.7584,0.3959,1.0813
285,47.3550,-0.7825,1.0813
285,48.5182,-0.3702,1.0813
285,56.1938,0.4565,1.0813
285,42.7337,-1.1432,1.0813
285,50.7491,-0.4529,1.0813
285,42.3612,-1.4951,1.0813
285,56.3578,0.1091,1.0813
285,39.2006,-1.9692,1.0813
285,65.3143,1.8047,1.0813
286,48.4246,-1.0228,-0.8691
286,50.8876,-0.4824,-0.8691
286,56.9274,0.6015,-0.8691
286,45.2073,-1.3180,-0.8691
286,52.6917,-0.2275,-0.8691
286,58.4293,0.5167,-0.8691
286,56.6057,0.4008,-0.8691
286,63.8574,1.8189,-0.8691
286,61.3332,1.2405,-0.8691
286,54.6382,0.1016,-0.8691
287,42.4829,1.8080,2.0379
287,37.4842,0.2514,2.0379
287,39.5617,0.6430,2.0379
287,44.9166,2.1094,2.0379
287,42.7408,1.6817,2.0379
287,37.6457,0.1337,2.0379
287,38.8977,0.3127,2.0379
287,41.1418,0.9191,2.0379
287,47.0916,2.6282,2.0379
287,34.8536,-0.7409,2.0379
288,43.3464,1.4533,-0.9217
288,35.3768,-0.8266,-0.9217
288,38.1254,-0.0854,-0.9217
288,43.4112,1.4281,-0.9217
288,39.3732,0.0926,-0.9217
288,34.1719,-0.7962,-0.9217
288,33.9715,-1.1001,-0.9217
288,32.6540,-0.8158,-0.9217
288,39.2727,0.3186,-0.9217
288,36.5463,-0.4079,-0.9217
289,50.4012,0.8018,2.6602
289,48.2107,0.1620,2.6602
289,56.2055,1.8401,2.6602
289,53.4928,1.9133,2.6602
289,43.2865,-0.4563,2.6602
289,49.7813,0.6965,2.6602
289,44.3493,-0.2065,2.6602
289,46.7349,0.0665,2.6602
289,43.0264,-0.6207,2.6602
289,56.0477,1.7073,2.6602
290,44.0012,-0.7577,-0.3814
290,48.1699,1.2085,-0.3814
290,52.9477,2.1507,-0.3814
290,47.6127,0.4762,-0.3814
290,52.4867,2.3181,-0.3814
290,53.2428,2.0614,-0.3814
290,47.1303,0.4672,-0.3814
290,54.7459,2.1424,-0.3814
290,52.4070,2.9865,-0.3814
290,51.0827,1.9349,-0.3814
291,50.0257,-0.8833,-0.6190
291,49.4348,-0.7633,-0.6190
291,48.8769,-0.9803,-0.6190
291,45.6077,-1.8037,-0.6190
291,41.4065,-2.6311,-0.6190
291,51.6220,-0.0351,-0.6190
291,52.6984,0.4535,-0.6190
291,54.7835,0.9944,-0.6190
291,50.1052,-0.6932,-0.6190
291,47.8888,-1.3174,-0.6190
292,49.0485,-1.2942,1.3572
292,48.6504,-1.8274,1.3572
292,48.9042,-0.4060,1.3572
292,50.9807,-0.5308,1.3572
292,55.1195,0.7935,1.3572
292,51.5760,0.1857,1.3572
292,47.5187,-0.8661,1.3572
292,49.5715,-1.0976,1.3572
292,48.9393,-2.2669,1.3572
292,50.2687,-0.8326,1.3572
293,54.6174,-0.3310,-0.0122
293,60.6737,0.3869,-0.0122
293,56.0323,0.0832,-0.0122
293,62.6185,0.3003,-0.0122
293,48.3801,-1.1704,-0.0122
293,64.7387,0.7596,-0.0122
293,59.2634,0.2458,-0.0122
293,39.8780,-1.7212,-0.0122
293,62.0559,0.1529,-0.0122
293,55.3516,-0.2798,-0.0122
294,48.8428,2.3778,-0.3543
294,49.6291,2.4346,-0.3543
294,46.4608,1.8905,-0.3543
294,53.8477,3.2292,-0.3543
294,41.1983,0.5054,-0.3543
294,51.1951,2.5039,-0.3543
294,52.1764,2.8803,-0.3543
294,54.1466,3.2147,-0.3543
294,49.7988,2.2047,-0.3543
294,52.8595,2.9251,-0.3543
295,44.1039,1.4626,0.3126
295,43.0630,-1.0623,0.3126
295,42.7836,0.3448,0.3126
295,42.8264,-0.5976,0.3126
295,41.9766,-0.2093,0.3126
295,43.3280,0.4968,0.3126
295,41.3080,1.5319,0.3126
295,42.5653,-0.9956,0.3126
295,42.3932,-0.4638,0.3126
295,43.7033,-0.5397,0.3126
296,55.1989,0.3111,1.2549
296,55.5560,2.3266,1.2549
296,55.1125,1.8085,1.2549
296,55.1782,2.0521,1.2549
296,55.4436,1.6400,1.2549
296,54.5374,0.6592,1.2549
296,55.1718,1.7904,1.2549
296,58.4526,2.4714,1.2549
296,56.8763,2.8882,1.2549
296,54.2268,2.4672,1.2549
297,45.4829,0.5656,-2.6773
297,39.3434,-1.2485,-2.6773
297,43.2567,-0.2099,-2.6773
297,41.1302,-0.8639,-2.6773
297,34.9517,-1.4748,-2.6773
297,44.5380,0.0195,-2.6773
297,43.0212,-0.6394,-2.6773
297,38.2267,-1.4454,-2.6773
297,37.4145,-1.4209,-2.6773
297,42.6018,-0.7463,-2.6773
298,38.3004,1.0525,0.2261
298,38.4819,-0.1804,0.2261
298,38.4369,-0.0942,0.2261
298,39.2928,2.0889,0.2261
298,36.7580,0.0799,0.2261
298,38.8929,1.9237,0.2261
298,41.1595,2.7489,0.2261
298,39.3749,0.3998,0.2261
298,39.8719,2.2322,0.2261
298,38.6784,2.6424,0.2261
299,48.8912,-0.1566,-0.4377
299,48.3249,-0.9799,-0.4377
299,43.8009,-2.3402,-0.4377
299,50.2794,-0.0505,-0.4377
299,48.3856,-0.2649,-0.4377
299,50.5051,-0.1227,-0.4377
299,53.2230,1.8060,-0.4377
299,45.3828,-2.1316,-0.4377
299,47.5553,-1.3248,-0.4377
299,49.4967,0.3005,-0.4377
300,33.8780,-2.4327,-0.6354
300,36.4160,-1.9601,-0.6354
300,38.9936,-1.6928,-0.6354
300,37.7965,-1.7415,-0.6354
300,38.6992,-1.4448,-0.6354
300,41.6413,-0.6979,-0.6354
300,47.5891,-0.1112,-0.6354
300,55.0810,2.1299,-0.6354
300,28.3552,-3.5246,-0.6354
300,42.6547,-1.0809,-0.6354
301,42.9943,-1.4853,-0.9741
301,43.8831,-0.5532,-0.9741
301,44.3789,-0.3486,-0.9741
301,43.7221,-1.3310,-0.9741
301,48.0947,0.8392,-0.9741
301,45.3472,0.2565,-0.9741
301,40.3478,-1.8123,-0.9741
301,45.2544,0.8216,-0.9741
301,44.8914,-0.4917,-0.9741
301,46.6196,0.3169,-0.9741
302,42.9623,1.3060,-0.3605
302,44.0758,2.4023,-0.3605
302,45.9474,2.4497,-0.3605
302,43.0953,0.2822,-0.3605
302,44.5073,2.5074,-0.3605
302,44.5969,2.2835,-0.3605
302,44.0561,0.8410,-0.3605
302,41.5483,-0.1700,-0.3605
302,44.2052,1.7740,-0.3605
302,43.5059,-0.2803,-0.3605
303,54.0126,1.8935,-0.3240
303,60.7952,2.6930,-0.3240
303,29.3636,-1.1704,-0.3240
303,34.7718,-0.5136,-0.3240
303,34.3580,-0.4619,-0.3240
303,42.9491,0.6685,-0.3240
303,40.9429,0.4006,-0.3240
303,26.2241,-1.5613,-0.3240
303,29.9303,-1.0433,-0.3240
303,44.7378,1.0348,-0.3240
304,45.3062,-1.7724,-0.0708
304,47.8861,-1.1923,-0.0708
304,42.9346,-2.3527,-0.0708
304,41.8926,-3.0771,-0.0708
304,46.3487,-1.1238,-0.0708
304,45.9629,-1.9434,-0.0708
304,46.0005,-1.5242,-0.0708
304,47.8467,-0.5881,-0.0708
304,45.0136,-1.2332,-0.0708
304,43.7467,-1.6356,-0.0708
305,40.6399,-1.1944,0.5776
305,43.7737,0.0456,0.5776
305,45.6632,0.5680,0.5776
305,47.5886,1.1976,0.5776
305,40.9328,-1.5457,0.5776
305,44.6666,1.0371,0.5776
305,47.5919,0.5053,0.5776
305,50.9751,1.6378,0.5776
305,48.8349,1.1092,0.5776
305,45.7826,0.0850,0.5776
306,37.8874,-0.8697,-0.5506
306,36.4888,-0.9670,-0.5506
306,28.5485,-1.6687,-0.5506
306,33.8165,-1.4046,-0.5506
306,39.9648,-0.9347,-0.5506
306,27.8065,-1.8965,-0.5506
306,33.6155,-1.1851,-0.5506
306,38.3461,-1.0329,-0.5506
306,41.7436,-0.6096,-0.5506
306,37.7601,-1.0347,-0.5506
307,55.6178,0.9063,-1.4181
307,53.0507,0.1435,-1.4181
307,42.5581,-2.4445,-1.4181
307,54.6040,0.5273,-1.4181
307,49.6716,-0.6869,-1.4181
307,47.3737,-1.3543,-1.4181
307,55.5886,0.1505,-1.4181
307,61.7109,1.8472,-1.4181
307,52.3583,-0.2823,-1.4181
307,55.5684,0.2517,-1.4181
308,47.5052,0.4388,0.1981
308,53.6690,2.0460,0.1981
308,49.4970,0.9735,0.1981
308,52.8932,2.2046,0.1981
308,52.9796,1.9256,0.1981
308,50.5547,1.0215,0.1981
308,50.5619,1.3348,0.1981
308,48.0313,0.7747,0.1981
308,47.9486,-0.2115,0.1981
308,50.4569,1.0383,0.1981
309,53.7205,1.2327,0.3368
309,36.3802,-1.0598,0.3368
309,58.2990,1.5037,0.3368
309,53.3812,1.2554,0.3368
309,44.7976,-0.0215,0.3368
309,53.3728,1.1673,0.3368
309,39.6922,-0.9191,0.3368
309,57.0108,1.4929,0.3368
309,58.9298,1.8626,0.3368
309,47.8756,0.5101,0.3368
310,33.0625,-2.1666,-1.1410
310,50.7157,-0.5502,-1.1410
310,57.5764,0.2355,-1.1410
310,42.2046,-1.5638,-1.1410
310,62.4715,0.7137,-1.1410
310,59.4764,0.0893,-1.1410
310,40.3196,-1.4772,-1.1410
310,65.5982,0.8234,-1.1410
310,53.1313,-0.4958,-1.1410
310,44.3375,-1.1052,-1.1410
311,50.7815,0.6771,-0.2562
311,40.6830,-0.1921,-0.2562
311,39.1447,-0.5870,-0.2562
311,43.5308,-0.1316,-0.2562
311,36.1264,-0.7735,-0.2562
